CELEX_ID,Date,Title
32025R0191,2025-01-24,Commission Implementing Regulation (EU) 2025/191 of 24 January 2025 on the registration of the geographical indication Sussex (PDO) in the Union register of geographical indications pursuant to Regulation (EU) 2024/1143 of the European Parliament and of the Council
32025R0243,2025-01-30,Commission Implementing Regulation (EU) 2025/243 of 30 January 2025 amending Annex I to Implementing Regulation (EU) 2021/403 as regards model animal health certificates for movements between Member States of consignments of certain categories of terrestrial animals and germinal products thereof
32025R0060,2025-01-15,"Commission Implementing Regulation (EU) 2025/60 of 15 January 2025 imposing a definitive anti-dumping duty, definitively collecting the provisional duty imposed on imports of erythritol originating in the People’s Republic of China and levying the definitive anti-dumping duty on the registered imports of erythritol originating in the People’s Republic of China"
32025R0206,2025-01-30,"Council Implementing Regulation (EU) 2025/206 of 30 January 2025 implementing Article 2(3) of Regulation (EC) No 2580/2001 on specific restrictive measures directed against certain persons and entities with a view to combating terrorism, and repealing Implementing Regulation (EU) 2024/2055"
32025R0313,2025-02-17,Commission Implementing Regulation (EU) 2025/313 of 17 February 2025 concerning the authorisation of lanthanum carbonate octahydrate as a feed additive for dogs (holder of authorisation: Porus GmbH)
32025R0314,2025-02-17,Commission Implementing Regulation (EU) 2025/314 of 17 February 2025 concerning the renewal of the authorisation of a preparation of Saccharomyces cerevisiae MUCL 39885 as a feed additive for cattle for fattening (holder of authorisation: Prosol SPA) and repealing Implementing Regulation (EU) No 1059/2013
32025R0168,2025-01-30,Commission Implementing Regulation (EU) 2025/168 of 30 January 2025 concerning the renewal of the authorisation of a preparation of Limosilactobacillus fermentum NCIMB 30169 as a feed additive for all animal species and amending Implementing Regulation (EU) No 399/2014
32025R0161,2025-01-29,"Commission Implementing Regulation (EU) 2025/161 of 29 January 2025 concerning the authorisation of a preparation of muramidase produced with Trichoderma reesei DSM 32338 as a feed additive for laying hens (holder of authorisation: DSM Nutritional Products Ltd, represented by DSM Nutritional Products Sp. z o.o.)"
32025R0151,2025-01-29,Commission Implementing Regulation (EU) 2025/151 of 29 January 2025 concerning the renewal of the authorisation of a preparation of Levilactobacillus brevis DSM 21982 as a feed additive for all animal species and repealing Implementing Regulation (EU) No 838/2012
32025R0148,2025-01-29,Commission Implementing Regulation (EU) 2025/148 of 29 January 2025 concerning the renewal of the authorisation of a preparation of Enterococcus lactis NCIMB 11181 as a feed additive for calves for rearing and for fattening and weaned piglets (holder of authorisation: Chr. Hansen A/S) and repealing Implementing Regulation (EU) No 797/2013
32025R0142,2025-01-29,Commission Implementing Regulation (EU) 2025/142 of 29 January 2025 concerning the authorisation of a preparation of 6-phytase produced with Trichoderma reesei CBS 126897 as a feed additive for fin fish (holder of authorisation: AB Enzymes Finland Oy)
32025R0159,2025-01-29,Commission Implementing Regulation (EU) 2025/159 of 29 January 2025 concerning the renewal of the authorisation of a preparation of Pediococcus pentosaceus DSM 14021 as a feed additive for all animal species and repealing Implementing Regulation (EU) No 84/2014
32025R0284,2025-02-12,"Commission Implementing Regulation (EU) 2025/284 of 12 February 2025 concerning the renewal of the authorisation of a preparation of endo-1,4-beta-xylanase produced with Trichoderma reesei MUCL 49755, endo-1,3(4)-beta-glucanase produced with Trichoderma reesei MUCL 49754 and polygalacturonase produced with Aspergillus fijiensis CBS 589.94 as a feed additive for weaned piglets and the authorisation of that preparation as a feed additive for suckling piglets (holder of authorisation: AVEVE BV) and repealing Implementing Regulation (EU) No 527/2011"
32025R0275,2025-02-12,Commission Implementing Regulation (EU) 2025/275 of 12 February 2025 concerning the renewal of the authorisation of a preparation of Saccharomyces cerevisiae CNCM I-4407 as a feed additive for rabbits other than suckling and breeding rabbits (holder of authorisation: S. I. Lesaffre) and repealing Implementing Regulation (EU) No 334/2012
32025R0353,2025-02-21,Commission Implementing Regulation (EU) 2025/353 of 21 February 2025 concerning the renewal of the authorisation of a preparation of Levilactobacillus brevis DSM 16680 as a feed additive for all animal species and amending Implementing Regulation (EU) No 399/2014
32025R0114,2025-01-23,Commission Implementing Regulation (EU) 2025/114 of 23 January 2025 imposing a definitive countervailing duty on imports of electric bicycles originating in the People’s Republic of China following an expiry review pursuant to Article 18 of Regulation (EU) 2016/1037 of the European Parliament and of the Council
32025R0355,2025-02-21,"Commission Implementing Regulation (EU) 2025/355 of 21 February 2025 amending Implementing Regulation (EU) 2022/2389 concerning the establishment of frequency rates for identity checks and physical checks on consignments of plants, plant products and other objects entering the Union"
32025R0181,2025-01-31,Commission Implementing Regulation (EU) 2025/181 of 31 January 2025 correcting Implementing Regulation (EU) 2024/2393 as regards the repeal of Implementing Regulation (EU) 2015/1416
32025R0092,2025-01-20,Commission Implementing Regulation (EU) 2025/92 of 20 January 2025 making imports of choline chloride originating in the People’s Republic of China subject to registration
32025R0141,2025-01-29,Commission Implementing Regulation (EU) 2025/141 of 29 January 2025 making imports of screws without heads originating in the People’s Republic of China subject to registration
32025R0260,2025-02-10,Commission Implementing Regulation (EU) 2025/260 of 10 February 2025 making imports of fused alumina originating in the People’s Republic of China subject to registration
32025R0309,2025-02-14,Commission Implementing Regulation (EU) 2025/309 of 14 February 2025 making imports of certain prepared or preserved sweetcorn in kernels originating in the People’s Republic of China subject to registration
32025R0326,2025-02-18,Commission Implementing Regulation (EU) 2025/326 of 18 February 2025 making imports of valine originating in the People’s Republic of China subject to registration
32025R0164,2025-01-23,Commission Implementing Regulation (EU) 2025/164 of 23 January 2025 amending Annex I to Implementing Regulation (EU) 2023/594 laying down special control measures for African swine fever
32025R0312,2025-02-14,"Commission Implementing Regulation (EU) 2025/312 of 14 February 2025 amending Implementing Regulation (EU) 2018/2019 as regards certain plants for planting of Betula pendula and Betula pubescens, originating in the United Kingdom"
32025R0358,2025-02-21,Commission Implementing Regulation (EU) 2025/358 of 21 February 2025 amending Implementing Regulation (EU) 2022/1630 as regards the list of demarcated areas for containment of Grapevine flavescence dorée phytoplasma
32025R0139,2025-01-16,Commission Implementing Regulation (EU) 2025/139 of 16 January 2025 granting protection in the Union to the Appellation of Origin Valais / Wallis registered in the International Register of Appellations of Origin and Geographical Indications of the Geneva Act
32025R0259,2025-02-10,Commission Implementing Regulation (EU) 2025/259 of 10 February 2025 amending Annex XIII to Implementing Regulation (EU) 2021/404 as regards the entry for Japan in the lists of third countries or territories or zones thereof authorised for the entry into the Union of consignments of fresh meat of ungulates
32025R0330,2025-02-19,Commission Implementing Regulation (EU) 2025/330 of 19 February 2025 amending Annexes VIII and XI to Implementing Regulation (EU) 2021/620 as regards the approval or withdrawal of the disease-free status of certain Member States or zones thereof as regards certain listed diseases and the approval of eradication programmes for certain listed diseases
